timestamp,text
1/27/2020 18:41,general motors' latest plans for #autonomous and #electricvehicles next! w/ @autoline on the @wbbmnewsradio noon biz hour 780am - 105.9fm &  pic.twitter.com/udeojdt7ij
1/27/2020 18:38,how much public money are they getting?
1/27/2020 18:37,* gm spends $2.2 billion to set up an ev-only plant in detroit  engadget * gm will spend $2.2 billion to build electric and autonomous vehicles at detroit plant  the verge * general motors sinks $2 billion in to detroit plant  bloomberg markets and…  
1/27/2020 18:35,still winning for america gm investing  in americas future god bless america thank you  @gm & @realdonaldtrump #kag2020landslidevictory fighting4america   …pic.twitter.com/bcddywfhzd
1/27/2020 18:34,general motors will invest $2.2 billion to build evs in detroit  
1/27/2020 18:32,"motor city deserves.
general motors to invest $2.2 billion in detroit to build electric vehicles  …"
1/27/2020 18:32,gm to spend $2.2 billion for ev-exclusive factory in detroit   #detroithamtramck #electricvehicles #gm pic.twitter.com/ak1griplfq
1/27/2020 18:30,general motors will invest $2.2 billion to build evs in detroit  
1/27/2020 18:29,".@gm will spend $2.2 billion to build 
#evs electric and autonomous vehicles at #detroit plant

first, an electric pickup truck, followed by cruise’s recently announced driverless shuttle …"
1/27/2020 18:29,"once on the brink of closing down entirely, general motors' detroit-hamtramck assembly plant in michigan will soon be the epicenter for a major shift inside the automaker.   …"
1/27/2020 18:29,"what comes around goes around! electric vehicles are back in style!

#bakerelectric #gm #detroit #stahls #stahlsautomuseum #stahlsauto #experiencestahls #electriccars #cars #carsofinstagram #carvintagepic.twitter.com/fabpq5mfbr"
1/27/2020 18:27,"the @gm detroit hamtramck plant was a goner 14 months ago. now it will build the future electric cars, trucks and suvs, a $2.2 billion investment. see you at 4 and 5pm @wxyzdetroit …"
1/27/2020 18:26,gm detroit-hamtramck plant declared all-electric #ev #electriccars #electricvehicles #tna #thenextavenue #gm  …pic.twitter.com/uyrroedpah
1/27/2020 18:25,general motors will invest $2.2 billion to build evs in detroit  
1/27/2020 18:23,"general motors will invest $2.2 billion to build evs in detroit
detroit-hamtramck will build battery electric trucks and suvs, starting in 2021.

 …"
1/27/2020 18:23,no thanks to you debbie.
1/27/2020 18:22,general motors sinks $2 billion in to detroit plant   via @youtube
1/27/2020 18:22,true. but it's ok. the skyline name is for the infiniti.
1/27/2020 18:20,to bad gtr r35 are not technically skylines
1/27/2020 18:20,general motors will invest $2.2 billion to build evs in detroit  … by @drgitlin
1/27/2020 18:19,"#gm to invest $2.2 billion to build electric trucks, suvs   via @connplus2014"
1/27/2020 18:15,"#gm investing $3 billion to produce all-electric trucks, autonomous vehicles - cnbc  …"
1/27/2020 18:14,general motors will invest $2.2 billion to build evs in detroit  pic.twitter.com/djqx1pplo5
1/27/2020 18:14,oh yeah. modern day skyline 4 lyfe.
1/27/2020 18:12,general motors will invest $2.2 billion to build evs in detroit  …pic.twitter.com/sm3cfavrmb
1/27/2020 18:11,just makes you petty and you sound foolish.
1/27/2020 18:11,@gm will spend $2.2 billion to build electric vehicles at the factory that currently makes the chevy impala. read all about it @digitaltrends …
1/27/2020 18:09,"look forward to hearing more details but battery plans and planned capex suggest their ambitions are far too small and slow esp compared to @elonmusk's goal for #tesla to produce 20m evs per year

i agree with @wintonark's take in this thread
@gm $tsla …"
1/27/2020 18:09,maybe. this is the only jdm i want.pic.twitter.com/crkvwm3d8a
1/27/2020 18:09,watch live: general motors makes major announcement at detroit-hamtramck assembly  …
1/27/2020 18:08,great
1/27/2020 18:06,general motors to invest $2.2 billion in detroit to build electric vehicles  …
1/27/2020 18:06,"@gm and @honda have introduced a six-seat electric vehicle with no steering wheel, pedals, or windshield wipers. @cnn "
1/27/2020 18:05,an assembly plant dedicated to evs is coming to detroit thanks to @gm.  …pic.twitter.com/y1kmofpwd6
1/27/2020 18:04,"with all vehicles tied to starlink, zero accidents worldwide.
sleep as much as we want.

soon. this decade. then when robots link to our brain we can be in five places at once 
@tesla @elonmusk @spacex @gm @f @fcagroup @daimler @bmwgroup @vwgroup"
1/27/2020 18:02,"general motors co. (gm) surprised the market with q2 result.  j.p. morgan chase changed the rating to sell, as general motors co. (gm) current year earnings has been revised 20% downward."
1/27/2020 18:01,"general motors is investing $2.2b in its detroit-hamtramck assembly plant to make it a state-of-the-art facility building electric and self-driving cars. the plant will provide 2,200 jobs.  "
1/27/2020 17:59,"general motors is spending $2.2 billion to refurbish an underused detroit factory so it can build a series of electric and self-driving vehicles, eventually employing 2,000 people.  …"
1/27/2020 17:58,"gm will invest $3b to scale production of electric, self-driving vehicles  … via @siliconangle #gm #origin #autonomous"
1/27/2020 17:58,@gm investing $2.2 billion to build to only #electricvehicles at #detroit factory  @pawlowskimario via @forbes …
1/27/2020 17:58,fantastic news!
1/27/2020 17:56,"gm to invest $2.2 billion at detroit factory to make electric trucks, suvs: general motors co will invest $2.2 billion in its detroit-hamtramck assembly plant to build electric trucks and sport utility vehicles, a move that would create 2,200 jobs, the…  pic.twitter.com/nnl0guiroh"
1/27/2020 17:55,"thank you @elonmusk for changing the course of humanity by pioneering #electricvehicles and leading us all towards #zeroemission
#gm thank you for following the leader.
  …"
1/27/2020 17:55,"as for price, it tough to lower if you ca see there is no increase in volume coming. after it’s bankruptcy gm has to be cautious about bleeding cash"
1/27/2020 17:52,i'm done with jdm.pic.twitter.com/qzuuhxegsr
1/27/2020 17:52,".@gm will spend $2.2 billion to build #evs electric and autonomous vehicles at #detroittoday plant

first, an electric pickup truck, followed by cruise’s recently announced driverless shuttle  …"
1/27/2020 17:51,there was no marketing here in na as well
1/27/2020 17:51,general motors made $11 billion last year and a union will hurt business.
1/27/2020 17:47,"who’s fighting for auto workers?
sure as heck ain’t @fordnation. he was like so much of a useless lump when @gm announced all their closures.
you don’t walk the talk but thanks for making that clear early-on
#cdnpoli #cpcldr"
1/27/2020 17:46,"well, the best waifu in the planet can help lol.pic.twitter.com/qu7l4m3ifd"
1/27/2020 17:45,"ah, can't help you there."
1/27/2020 17:44,there's one problem. i'm broke to have one. i need help. 
1/27/2020 17:44,"auto innovators member @gm is working to create a cleaner, safer, and smarter future by investing $2.2 billion into its first fully dedicated #ev plant. their goal? “zero crashes, zero emissions, zero congestion.” …"
1/27/2020 17:44,whoa...that's sick
1/27/2020 17:42,"fda won't be able to allow the sale of #gm salmon until it has a plan for labeling the fish
 pic.twitter.com/utplp3ofce"
1/27/2020 17:41,"i'm in love.. 
#chevroletcorvette #corvettec8 @chevrolet @corvetteracing @gm pic.twitter.com/iy4mpn75el"
1/27/2020 17:39,great news!
1/27/2020 17:39,"detroit-hamtramck is officially gm's first dedicated ev assembly plant - photo: general motorsafter months of uncertainty regarding general motors’ “unallocated” detroit-hamtramck assembly in detroit, michigan, there’s finally official word on the plant’s future. today, the au..."
1/27/2020 17:39,"general motors $gm says it will invest $3 billion to produce all-electric trucks, suvs, and autonomous vehicles   "
1/27/2020 17:39,better late than never
1/27/2020 17:38,general motors and cruise introduce the origin toaster-car  …
1/27/2020 17:37,"general motors is investing $2.2 billion in its detroit-hamtramck assembly plant to make it a state-of-the-art facility building electric and self-driving cars.
 … via @usatoday"
1/27/2020 17:37,"general motors to invest $3 billion in all-electric vehicles

 »  …pic.twitter.com/soty5lenet"
1/27/2020 17:34,".@gm has committed to a $2.2 billion investment and 2,200 jobs at detroit-hamtramck assembly  … via @freep"
1/27/2020 17:34,"thank you, @gm!"
1/27/2020 17:34,"#gm #hiphop ... off white off night. @youngmamusic @ brooklyn, new york  …"
1/27/2020 17:34,"@gm it's telling that the shape of your electric future is a pickup truck. also interesting that you're just getting started in 2020. how many years does that put you behind, say, tesla, or even rivian?"
1/27/2020 17:31,"@gm, go ahead and invest all the money you want. it’s good for the workers and the community. but americans just aren’t interested in electric vehicles."
1/27/2020 17:31,"general motors plans to build electric pickups and suvs at its detroit-hamtramck plant  … via @technology 

the end of the oil industry is approaching. if gas prices don't diminish substantially then i'll convert my vehicle to electric."
1/27/2020 17:30,"general motors said it will build a new autonomous vehicle at a plant in detroit, solidifying its hometown as a hub of future technology as it bets big on driverless and electric vehicles.  "
1/27/2020 17:30,"wuhan, china, is one of china's largest industrial hubs, and several chinese and international corporations have business operations in this city. automotive companies like dongfeng motor group, nissan, honda, and general motors have car factories in wuhan."
1/27/2020 17:27,there should never be a totally partisan impeachment
1/27/2020 17:24,general motors #competitors influence the direction of the company. the use of an #intendedstrategy of producing electric cars in mass production at gms detroit plant will lead gm to gain #competitiveadvantage in the electric car market. #ecu4842 …
1/27/2020 17:23,"watching change and evolution in #realtime
#financialliteracy #financialfreedom #themoneyetiquettegroup #investing #moneymoves #gm #autonomousvehicles #electricvehicle  …"
1/27/2020 17:22,".@toyota, @gm, and @fiatchrysler_na sided with the trump administration’s reckless #cleanercars rollback. this is your chance to #actonclimate and tell automakers they picked the wrong side. …"
1/27/2020 17:22,"if i see or get another #gm #chevy #cadillac #buick pimping story or email from #costco , i’m just going to cancel my membership .  #cancelcostco ? costco isn’t as progressive as they tell you they are and working with climate destroyers like that #gasguzzler is just one example."
1/27/2020 17:21,#gm will spend $2.2 billion to build #aev's electric and autonomous vehicles at #detroit plant …
1/27/2020 17:21,this is great news !!
1/27/2020 17:20,"meet your 2020 #detroittogetherdigital board  
@makilane @brendameller @togetherdigital @suite104prod @gm @kellyinblack @cmused @ford @vintageking @sjcermak @ss_digitalmedia @hmacdonald (pls rt to tag the other board members!) #togetherdigital #womenwholeadpic.twitter.com/chpexcxtas"
1/27/2020 17:19,#rivian production details; new uconnect system - autoline daily 2759   via @youtube #gm #fca #corvette #kia #auto #news
1/27/2020 17:17,"if @gm cared, they’d work hand in hand with #california and emissions laws here instead of working with the climate destroyer-in-chief, #donaldtrump .  #governmentmotors"
1/27/2020 17:16,powered by coal plants. lithium mines are great for the environment too! progress!
1/27/2020 17:15,"general motors is spending $2.2 billion to refurbish an underused detroit factory so it can build a series of electric and self-driving vehicles, eventually employing 2,200 people.
 …"
1/27/2020 17:14,"it's 2020, google. i *obviously* do not mean ""general motors"" when i type gm"
1/27/2020 17:11,"thank you senator stabenow. this is fabulous news, for all of our talented and hard working, @uaw members, in our great state, of michigan! well done and a ‘smart’ decision #gm. @jtc482 wouldn’t you agree? 

#union #unionstrong #1u #solidarity #unionsforall …"
1/27/2020 17:10,"general motors to invest $2.2 billion to build electric vehicles in detroit

#electricvehicles #employees #generalmotors $gm #invest #selfdriving #technology #ev
 …pic.twitter.com/sr5e69sjbk"
1/27/2020 17:09,"poor #gm quality. hummer h3 #4l60e transmission. turbine input shaft speed sensor fails. why? sharp edges/flash on pump shorts out the wire. must remove the transfer case, transmission & trans pump to replace a ~$30 part. incredible. @gm @mtbarra @jdpowerpic.twitter.com/zi2vyggkzd"
1/27/2020 17:09,"idc what a bitch got. if she don’t got her kids, she lost all braggin rights.
#gm"
1/27/2020 17:08,@_general_motors to invest over $2billion in detroit to build electric cars ~  …
1/27/2020 17:07,".@gm investing $2.2 billion to build electric vehicles in detroit plant 

 
#generalmotors #automotive #tooling #plastics"
1/27/2020 17:07,thank you senator for continuing to press the gop to uphold their constitutional duties!!
1/27/2020 17:06,if it’s electric yes
1/27/2020 17:06,you lost me at @gm.
1/27/2020 17:05,"@_general_motors, just got off the phone with the useless cadillac customer care.  not really sure why you all it that...  my car has been in the shop for over 2 months waiting on a part with no eta!  how do you run a company that cannot supply parts to its own cars?"
1/27/2020 17:00,"the investment by general motors is good news for detroit, electric vehicles, the usa in general and for positive climate change actions."
1/27/2020 17:00,"general motors' plant in hamtramck, michigan will only build evs -- including a pickup truck  "
1/27/2020 17:00,general motors plans to build electric pickups and suvs at its detroit-hamtramck plant  
1/27/2020 17:00,"general motors (gm) will invest $2.2 billion to produce electric and self-driving cars at its detroit-hamtramck plant in michigan, the company announced monday. why is no one investing in canada i wonder why. @liberal_party @cpc_hq"
1/27/2020 16:59,"is it enough? 
vw is investing $37 billion in next four years. 
#vw makes 10 million vehicles, #gm makes 9 million vehicles. 
gm is only investing 5% of what vw has committed.   …"
1/27/2020 16:58,"great news from @gm for michigan’s economy. our talented auto workers will be building the next generation of electric vehicles!

 …"
1/27/2020 16:55,great big news for @gm and for #ev development. hamtramck will be the home of advanced electric vehicles. …
1/27/2020 16:55,"hoping these are good-paying union jobs, not the part time (but actually working full time) jobs without benefits that were created as part of the obama bailout deal. #gm #michigan #detroit #uaw #automotiveindustry …"
1/27/2020 16:54,"why does the president @realdonaldtrump speak to india in favor of a particular company? 
he is president or that company director?
@nytimes 
it mean 
who is director of 
@hdmotorparts
@boeing 

but why forget government company ?
@_general_motors"
1/27/2020 16:53,"only 3 public companies in michigan have 50% or greater female board members... gm, taubman centers and millendo. #diversity @freep @millendotx @gm @taubmancenters …"
1/27/2020 16:53,sounds encouraging. but what will happen to the partnership agreement signed with general motors to make diesel locomotives in india? the locomotives are part of a $2.5 billion agreement signed in 2015 in support of the 'make in india' program.  …
1/27/2020 16:49,general motors company (gm) stock dropped by 2.4433%! currently priced at 33.4717.  
1/27/2020 16:48,this is how dumb people think.
1/27/2020 16:47,"it fills my heart to hear @gm is investing in d-ham in its hometown, especially because my dad, jack a. kennedy, opened this plant as plant manager. this brought our family back to detroit for the second time in his career. #missyoudad …"
1/27/2020 16:46,maybe a good ev play. divd and management. @gm $gm  …
1/27/2020 16:44,@gm you could have done this in lordstown....  …
1/27/2020 16:43,"gm will spend $2.2 billion to build electric and autonomous vehicles at detroit plant - the verge
 … #gm #electriccar #electriccars #electricvehicles #evs #tesla #cars #autos #vw #daimler #bmw #psa #renault #citroen #peugeot #fiat #volvo #opel"
1/27/2020 16:40,or taxpayers can fix it themselves by not electing democrats.
1/27/2020 16:37,"""this will be general motors' most technically advanced assembly plant,"" gm president mark reuss said. 

 …"
1/27/2020 16:36,hopefully they can work together to improve the water situation.
1/27/2020 16:36,"#cadillac is experiencing a strong momentum; in china #sales rallied almost by 11% in 2019 and the increasing focus on electrification is paving the way for new challenges in #electric cars market. 
#cars #gm #automotive "
1/27/2020 16:34,"« general motors co will invest $2.2 billion in its detroit-hamtramck assembly plant to build #electric trucks and sport utility #vehicles, a move that would create 2,200 jobs, the no.1 u.s. #automaker said on monday. "
1/27/2020 16:34,"massive investment in electric vehicles continues!

""general motors on monday announced it will invest $3 billion for production of ""a variety"" of all-electric trucks and suvs.""
  …"
1/27/2020 16:33,"general motors co will #invest $2.2 billion in its #detroit-hamtramck #assembly plant creating 2,200 jobs.
 …pic.twitter.com/idzo26wlvw"
1/27/2020 16:33,this would only make a small person happy
1/27/2020 16:32,why is government's responsibility gm's problem?
1/27/2020 16:31,general motors : detroit-hamtramck to be gm’s first assembly plant 100 percent devoted to electric vehicles  
1/27/2020 16:30,awesome plan! @gm
1/27/2020 16:30,".@_general_motors to invest $2.2 billion at detroit factory to make electric trucks and suvs.

  "
1/27/2020 16:30,"in this week’s executive spotlight, learn how @gm’s ceo @mtbarra uses a consistent tone of voice on her twitter and linkedin #socialmedia profiles to share brand-related content. …"
1/27/2020 16:30,"#gm to invest $2.2b in #detroit to build electric vehicles

 …"
1/27/2020 16:28,2012 gmc sierra this truck has only 30k miles any questions? call or text 231-357-7423 #gracemotormall #gmc #gmcsierra #gm @ grace motor mall llc  …
1/27/2020 16:27,"today @govwhitmer and @gm announced a $2.2b investment in the companies first fully-dedicated #electricvehicle assembly plant in #detroit. learn more about the investment will create more than 2,200 #manufacturing jobs below:

  | via @medc | #planetm"
1/27/2020 16:26,"the mexican automotive industry starts to show positive signs of recovery, according to #gm. with #usmca’s enforcement, mexican auto parts manufacturers expect to reach us$102 billion in production value.  find out more in the week in automotive! "
1/27/2020 16:25,thank you @gm
1/27/2020 16:24,that's awesome!
1/27/2020 16:24,i can give you one reason and 3 companies as to why he should be terrified: @gm @exxonmobil @ford
1/27/2020 16:24,"despite thousands of job cuts, @gm will receive $2.28 billion in michigan tax credits  "
1/27/2020 16:23,"thank you @gm the wisest decision you'll ever make!!!

here's to more jobs in my homestate of michigan!!!  …"
1/27/2020 16:23,"general motors co. (gm) surprised the market with q1 result. bain capital changed the rating to sell, as general motors co. (gm) suffered 10% net loss due to increasing operating cost."
1/27/2020 16:22,"with labor contracts in place, @gm and @ford look to the future: …"
1/27/2020 16:21,".@gm investing $2.2 billion to build electric, self-driving vehicles #iot "
1/27/2020 16:16,general motors plans to build electric pickups and suvs at its detroit-hamtramck plant  
1/27/2020 16:15,"""our electric future is now""

detroit-hamtramck is set to be @gm’s first assembly plant dedicated to #electricvehicles, following a $2.2 billion investment that will support 2,200 manufacturing jobs.

 pic.twitter.com/afoh8kchwr"
1/27/2020 16:14,"general motors to invest $2.2 billion, create 2,200 jobs at detroit-hamtramck plant for electric vehicle production in the city that put the world on wheels with gas-powered internal combustion engines   … via @hm_lutz
#detroit
#motorcity"
1/27/2020 16:13,"#gm to #invest $ 2.2 #billion in #detroit to #build #electricvehicles
#finance #money #business #entrepreneur #investment #success #bitcoin #wealth #forex #invest #investing #wallstreet #motivation #startup #trading #stocks #finan…   "
1/27/2020 16:10,i think the marketing was miserable or close to non-existent. then the bolt was also not really available and was quite expensive in comparison to its peers. €50k is alot of money.
1/27/2020 16:08,"@varneyco general motors is investing $2.2 billion in detroit-hamtramck assembly plant to make it a state-of-the-art facility building electric and self-driving cars.

the automaker said monday the plant will provide 2,200 jobs as it shifts to become co's 1st all-electric plant."
1/27/2020 16:05,#gm you guys are the best! my car was fixed under warranty and returned to me good as new. i know where my next car will come from!!
1/27/2020 16:01,"general motors is spending $2.2 billion to refurbish an underused detroit factory so it can build a series of electric and self-driving vehicles, eventually employing 2,200 people.  …"
1/27/2020 16:01,"rich armour, @nozominetworks advisor + former @gm ciso, shares an organization's #cybersecurity culture is one of the most critical elements of a successful cybersecurity program. learn how to measure and improve your enterprise's security culture here:   ."
1/27/2020 16:01,"general motors is spending $2.2 billion to refurbish an underused detroit factory so it can build a series of electric and self-driving vehicles, eventually employing 2,200 people.  …"
1/27/2020 16:00,#gm #hagd as well
1/27/2020 16:00,racist
1/27/2020 15:59,black press of america expands and innovates in 2020 via nnpa — nnpa newswire — an annual highlight of the conference was the 2020 nnpa publisher lifetime a ... -   @stacybrownmedia @drbenchavis @forwardtimes @bobbecue @gm @a_closerlook @nnpa_blackpresspic.twitter.com/mzayzlomp0
1/27/2020 15:59,"general motors is spending $2.2 billion to refurbish an underused detroit factory so it can build a series of electric and self-driving vehicles, eventually employing 2,200 people.  "
1/27/2020 15:58,"gm to invest $2.2 billion at detroit factory to make electric trucks, suvs: general motors co will invest $2.2 billion in its detroit-hamtramck assembly plant to build electric trucks and sport utility vehicles, a move…   #capitalexits #acquisitions #mbopic.twitter.com/trwoasi8gf"
1/27/2020 15:56, #blessed  to see  another day  #gm
1/27/2020 15:56,"that reminds me of a #gm #ceo back in the seventies, during a #uaw contract negotiation, said ""you may think a million dollars a year is a lot of money, but it's not.""pic.twitter.com/csavgdaldt"
1/27/2020 15:54,"""general motors to build cruise origin electric self-driving shuttle in detroit"" via fox news  "
1/27/2020 15:51,general motors to build cruise origin electric self-driving shuttle in detroit  …pic.twitter.com/otb1lszajv
1/27/2020 15:48,"#gm  
today i woke up 
it's another day "
1/27/2020 15:43,general motors plans to build electric pickups and suvs at its detroit-hamtramck plant  
1/27/2020 15:42,hot mess momma #gm pic.twitter.com/9l6x5rmtia
1/27/2020 15:42,"true, but gm did try to sell the volt (first gen) and bolt ev in europe, but sales were disappointing. maybe they will try again with this new wave of evs...time will tell"
1/27/2020 15:40,"general motors to invest $2.2 billion to make detroit plant fully devoted to electric cars

$gm #electricvehicles …"
1/27/2020 15:38,.@gm confirms detroit-hamtramck plant will be its first wholly dedicated to electric vehicles.  …
1/27/2020 15:38,"general motors to invest $2.2 billion in all-electric etroit-hamtramck assembly plant  #electricvehicles
 …pic.twitter.com/bjcntztbyz"
1/27/2020 15:38,you seem to have an inferiority complex
1/27/2020 15:37,#general motors to build cruise origin electric self-driving shuttle in detroit  … #1news #newspic.twitter.com/g3kbj2wdjl
1/27/2020 15:36,#gm tgfad
1/27/2020 15:36,"but still, @gm will not be building cars for europe, now when the electrification is more important than ever before! with the @chevrolet volt (opel ampera) and bolt (opel ampera-e) they were a pioneer with its electric cars. a pity really and missed opportunity. no?"
1/27/2020 15:36,about time you invested in north america. gm is the largest auto manufacturer in mexico. if the vin starts with 3 you bet i’ll be looking for one that starts with 1or2 from another manufacturer that employees & invests in 
1/27/2020 15:34,"with #vehicle production already depressed, what will be the compounded longer-term impact of the coronavirus on the supply chain? #psa #honda #vehicles #production #demand #gm #nissan #renault #saic #dongfeng "
1/27/2020 15:34,that’s the job. out here in the twitterverse we have no such responsibilities.
1/27/2020 15:33,"@gm to invest $2.2 billion, create 2,200 jobs at detroit-hamtramck plant!  … via @crainsdetroit #ev @cruise #naias #naiasdetroit #auto"
1/27/2020 15:32,"i’m not into electric vehicles, but we’ll certainly take the jobs and economic stimulus it offers. good on you @gm!"
1/27/2020 15:32,"general motors co. says it will invest $2.2 billion for the all-electric future at its detroit-hamtramck assembly plant, creating 2,200 jobs.
 … via @detroitnews, @bykaleahall"
1/27/2020 15:32,"gm to spend $2.2 billion on making electric trucks and suvs at detroit factory: general motors co will invest $2.2 billion in its detroit-hamtramck assembly plant to build electric trucks and sport utility vehicles, the no.1 u.s. automaker said in a…  pic.twitter.com/wrfictjlth"
1/27/2020 15:30,"i bet they do!
thefiat chrysler automobiles asks judge to dismiss general motors racketeering lawsuit - usa today  …"
1/27/2020 15:30,general motors announces $2.2b #investment in detroit-hamtramck plant $gm  
1/27/2020 15:29,"#gm to invest $2.2 billion, create 2,200 #jobs at detroit-hamtramck plant, where it will manufacture electric and #autonomous vehicles. #automotive #manufacturing #transportation #detroit #michigan #evs #avs  … via @crainsdetroit"
1/27/2020 15:28,"this is how its done, great job @gm"
1/27/2020 15:28,"#gm's $2.2 billion investment brings #electricvehicle #production to #detroit. the funds will refurbish an underused factory to build a series of #electric and #selfdrivingcars, eventually employing 2,000 people. 

 …pic.twitter.com/tml8mrncip"
1/27/2020 15:25,"#tesla the first u.s. carmaker to surpass $100bn in market valuation, propelling them ahead of #volkswagen.

@tesla has only produced 350,000 cars in 2019, but its market valuation is more than double that of #gm, which makes +9m cars a year. pic.twitter.com/wfzoavergw"
1/27/2020 15:24,general motors and cruise introduce the origin toaster-car  … #ev
1/27/2020 15:24,"@gm i own a 2016 tahoe with the less then 50,000 miles. the torque converter went and i've been waiting on parts since christmas. dealership states their hands are tied @garberautomall terrible experience..time to step up your service"
1/27/2020 15:22,#gm to invest $2.2b in detroit to build #electricvehicles  …? #climateaction
1/27/2020 15:18,i may have a slightly more nuanced view ...
1/27/2020 15:18,general motors to invest $2.2 billion in detroit to build electric vehicles - marketwatch  …
1/27/2020 15:18,general motors to build cruise origin electric self-driving shuttle in detroit | fox news  …
1/27/2020 15:17,"but seriously, good to see @gm joining in the movement towards a more sustainable future for transportation. we’re all in it together, after all. doesn’t matter who was first."
1/27/2020 15:16,#gm #biblestudy #luke15:13 “not many days” do uhave a plan? when that ship comes n do uknow what ur going 2do w/that blessing? or will uworry about the particulars latter? without a plan this man #losthisinheritance 2fast living w/no purpose. do uwork all week 2party all weekend?pic.twitter.com/jlt4qqmuzl
1/27/2020 15:16,i see that @rbreich is also in the picture.  just below your studs elbow.
1/27/2020 15:15,"same engine, same transmission this chevy tahoe has been good to me. @chevrolet @gm pic.twitter.com/5kcwsfdrxp"
1/27/2020 15:14,general motors to build cruise origin electric self-driving shuttle in detroit  …pic.twitter.com/jznourvq5e
1/27/2020 15:13,@gm how about a v8 impala. forget the other shit
1/27/2020 15:13,general motors will back the decision to only build evs at the michigan facility with a $2.2 billion investment.  …
1/27/2020 15:13,#gm and i promise   …
1/27/2020 15:13,#gm to invest $2.2b at #detroit-hamtramck for #electric #trucks and #suvs; gm’s first fully-dedicated ev p...  … via greencarcongres
1/27/2020 15:12,"$2.2b #gm investment brings #electricvehicle production to #detroit. the #factory will start building the company's first #electric pickup #truck late in 2021.

 …pic.twitter.com/socjjei7yn"
1/27/2020 15:11,"gm to spend $2.2 billion on making electric trucks and suvs at detroit factory: general motors co will invest $2.2 billion in its detroit-hamtramck assembly plant to build electric trucks and sport utility vehicles, the…   #capitalexits #acquisitions #mbopic.twitter.com/xelivbaixo"
1/27/2020 15:10,"we don't need electric fucking behemoths we need no fare green public transit & #greennewdeal - imagine the insanity of electric #hummers @gm
 … @nationalpost"
1/27/2020 15:10,.@gm announces that hamtramck will be first ever #ev-only factory and will produce an #electric pickup in 2021:   | #kickgas #keepcalmchargeon via: @insideevs
1/27/2020 15:08,"#breaking: general motors has committed to investing $2.2 billion in its detroit-hamtramck assembly plant the automaker said monday, estimating a new 2,200 jobs openings #maga
gm commits to $2.2 billion investment in detroit 
 …"
1/27/2020 15:08,"""this will be general motors' most technically advanced assembly plant."" gm commits to $2.2 billion investment and 2,200 jobs at detroit-hamtramck assembly  … via @freep"
1/27/2020 15:06,this was a dope shot #youtube #youtuber #michigan #carenthusiast #instagram #followme #nofilter #viral #popular #gm #repost #videostar #vlogger #famous #igdaily #explore #explorepage #photooftheday #picture…  …
1/27/2020 15:06,"yes, bad - petty - ignorant - all the above."
1/27/2020 15:04,nope.  it's a great look!
1/27/2020 15:04,yes queen preach!
1/27/2020 15:02,"ihg hoteliers! if you missed our webinar this month about ihg guidelines for review responding and social, and how we can help you meet your goals, check out our infographic below for more information:  
#hoteliers #ihg #gm #generalmanager #socialmedia"
1/27/2020 15:00,"gm press release

“general motors’ vision of an all-electric future is coming into clearer focus and gaining momentum with a $2.2 billion investment at its detroit-hamtramck assembly plant to produce a variety of all-electric trucks and suvs”
  …"
1/27/2020 15:00,gee-oh-dee #gm #mood #watchmework #realtalk #nipsey #blaccsam #takerisk #respect #peace #blessings #unity #loyalty #gametime #cryptocurrency #stocks #assets #capitalgains #gold #silver #ats @ mind your own business  …
1/27/2020 15:00,that is a meaningful change.
1/27/2020 14:59,"electric trucks, suvs and the @cruise origin — all built right here in our hometown.  @gm's investment will help detroit continue to be the motor city as we continue our journey to an electrified future. #iworkforgm  "
1/27/2020 14:59,"#gm to invest $2.2b in detroit-hamtramck plant, create 2,200 jobs to make electric vehicles  … #cre #detroit"
1/27/2020 14:58,"yes, it is your bad."
1/27/2020 14:58,"general motors to build cruise origin electric self-driving shuttle in detroit 
 … 

close

video

gm’s cruise unveils its first driverless v ...

--------------------------------------------------------------------------------
#españa #noticiaspic.twitter.com/ug5gtj4fbh"
1/27/2020 14:55,'gm on board with e-cars general motors to invest $2.2 billion in detroit to build electric vehicles.'  …
1/27/2020 14:54,it's bad that you think height relates to respect/admiration/power.
1/27/2020 14:53,just in to the newsroom - general motors says it is investing $2.2 billion in their detroit-hamtramack assembly plant to become the first assembly plant fully devoted to making electric vehicles. pic.twitter.com/6yhaoajydf
1/27/2020 14:50,#gm to invest $2.2b at #detroit-hamtramck for #electric #trucks and #suvs; gm’s first fully-dedicated ev p...  …
1/27/2020 14:50,are you making fun of short people?
1/27/2020 14:50,so childish.
1/27/2020 14:49,"not at all!  it's bad that you retweeted a lie about israel killing a child the other day.  and blamed the jersey shooting on white supremacists.  and find the holocaust calming.  and are doing nothing to fight  fgm/fgc in your community.  

bad.  very bad."
1/27/2020 14:49,cleaner state? for who? it’s the “devil” it’s radioactive! industry compared to nazi’s by vice pres & nobel winner! what will it take america? @walmart @amazon @gm @ford @dodge @goldmansachs @chevron @blackrock @exxonmobil @senategop @senatedems  …pic.twitter.com/1utfcxmtbi
1/27/2020 14:48,stay humble cuz god got da last say so #gm
1/27/2020 14:48,what % of those jobs will impact those living in downtown detroit? @charlieleduff
